Type,Air_temperature_K_,Process_temperature_K_,Rotational_speed_rpm_,Torque_Nm_,Tool_wear_min_,temperature_difference,Mechanical_Power_W_,Actual,Predicted
-1.4479035,0.54000545,0.019880146,-0.76615506,-0.16295202,-1.4495267,0.5988842,-2.0227187,0,0
0.044084813,-0.7289115,-0.6989393,-3.548855,-0.41257167,-2.3956883,-0.28165936,-1.0121583,0,0
0.15040706,-0.07844051,-0.7429507,-1.6515048,-0.6831628,-2.3717854,-0.58214766,-1.0437403,0,0
0.17052346,0.31351328,0.23479465,-2.6096034,-0.2859629,-1.485825,0.41521686,-0.77105516,0,0
-2.1102865,-0.708689,-1.5552207,-0.9720028,-0.48098016,-0.61485434,-0.98456746,-3.55463,0,0
-2.3853507,-0.36170605,0.08615732,-0.005517711,-0.33451334,-1.4331329,-1.519579,-2.9120562,0,0
-2.6604142,-0.4725014,-0.454297,-1.2227833,-0.31324077,2.0308933,-0.7760306,-3.2450776,0,0
-1.805813,0.22822362,0.43847385,2.4486768,0.3954247,-2.4342153,-0.55448467,-0.9176841,0,0
0.0007294519,-0.2002753,-0.58266854,-1.457421,-0.541779,-3.2015648,-2.0272927,-1.0396624,0,0
0.029878706,0.21661106,-0.71638554,-1.4326795,-0.75449944,-2.592515,-2.746662,-1.4840708,0,0
0.12980281,-0.46718618,-0.90691364,-1.6059345,-0.38789254,-1.858723,-0.8836559,-2.442015,0,0
-1.4301655,-0.56518906,-0.95833844,-1.3041749,-1.0608138,-3.8072965,-0.7606661,-1.5602888,0,0
0.22722012,0.4698665,-0.40064242,-1.5063154,0.018566612,1.1552879,-1.9209741,-0.048335675,0,0
0.097763784,-0.16707517,-1.6246871,-1.1109557,-0.47082558,-3.9322972,-1.699771,-1.556479,0,0
-2.1769447,0.04791443,-0.63205314,-1.342961,-0.20575263,-2.8527956,-1.0404631,-0.9238657,0,0
0.14746773,-0.3206547,-0.13637543,-2.17662,-0.63847077,-3.2739463,-0.55017793,-1.0633662,0,0
0.18382846,-0.15092024,-0.35277426,-1.7753559,-0.5527984,-1.6603427,-1.9971005,-2.360426,0,0
-1.6697565,-0.23360059,0.68494636,-1.2481949,-0.49692848,-1.3688854,1.3566461,-1.511567,0,0
0.15355925,-0.3639375,-1.3606068,-2.1893187,-0.50899005,-2.6871812,-0.41951215,-1.6594892,0,0
-2.3653092,-0.80381894,-0.5139835,-1.1142772,-0.04960108,-0.49615946,-0.74791855,-0.690967,0,0
0.09588931,0.18791763,-0.7369573,-1.5552572,-0.6053325,-2.7039135,-3.022805,-2.7917686,0,0
0.09521945,-0.98345345,0.09618034,-2.5424159,-0.64838016,-2.4712274,-1.2168254,-2.4012046,0,0
0.13532773,-0.044731434,-1.2018067,-1.6278061,-0.7387195,-2.68314,-1.4905502,-1.5127589,0,0
0.22538424,-0.33483255,-0.091872565,-2.6777155,-0.04914587,-0.6311497,0.84981793,-1.8780006,0,0
0.1630502,-0.20737362,0.079953246,-2.2392905,-0.38622153,-1.8209316,-1.5254978,-1.6008992,0,0
0.3538135,-0.45188025,0.25267944,0.21534213,-0.32197416,-2.0639215,-4.148174,-2.4518602,0,0
0.21682954,-0.37552476,-1.0613809,-0.29976982,-0.30966198,-2.7491817,-1.0216802,-1.8633361,0,0
0.12658794,-0.6349683,-0.70788634,-1.6282039,-0.33943236,-3.4205983,-0.5588307,-1.1310446,0,0
0.15755641,-0.75118536,-1.2941817,-2.4302924,-0.754006,-2.922529,-0.65324485,-0.9495653,0,0
-2.0548985,-0.15808345,-0.5017861,-1.7117503,-0.14036821,-1.4005108,-0.55073905,-3.696202,0,0
0.032019492,-0.02724699,-0.7826601,-2.0517008,-0.6317318,-2.889739,-3.7127461,-1.6459321,0,0
-1.4119208,0.034038756,-0.8799789,-1.4437087,-0.19233422,-2.3449275,-1.2168347,-1.1321715,0,0
-2.110039,-0.17161874,-0.53856534,-1.4819614,-0.20217423,-2.7404883,-0.48152283,-1.4653213,0,0
-0.047731657,-0.7611197,-0.93368834,-1.7479342,-1.2257599,-3.0185804,-1.9031347,-1.634889,0,0
-1.7868578,-0.93482614,-0.8420982,-1.8409663,-1.0840768,-2.956944,-2.6149454,-1.6784589,0,0
0.0965012,-0.8276932,-0.69688535,-2.1679938,-0.92633283,-2.1691194,-1.5125409,-1.40876,0,0
-1.9774363,-0.101229325,-1.1088021,-0.8436059,0.18735144,-2.138123,-1.6193663,-1.785605,0,0
0.07342301,-0.095182404,-1.0321759,-0.05242996,1.1481903,5.9673586,-1.2300023,0.39467978,1,1
0.12640455,-0.07960969,-0.49757507,-2.2809,-0.44451758,-2.8631628,-0.6099057,-1.6451153,0,0
0.1749883,0.23852433,-1.3954046,-0.87943375,-0.111858755,-1.5309733,-1.7386674,-2.5560098,0,0
-1.6638042,-0.44683954,-0.9506194,-1.6715472,-0.6538932,-2.4762924,-0.22448574,-2.6245453,0,0
0.75078475,-0.28147995,-0.19117934,-1.3628333,-0.370113,3.3156478,-2.3258283,-1.0972261,0,0
0.23451419,-0.088772915,-1.2889507,-0.85542136,-0.54249084,-1.0697947,-0.97464687,-0.63515407,0,0
-1.1816092,-1.0157077,-0.85980594,-1.0302949,-0.69848967,-2.1563485,-1.261057,-1.1138694,0,0
-3.404944,-0.80998194,-0.4711787,1.5797516,0.076016866,-2.0251265,-1.8834039,-1.552271,0,0
0.37047565,0.3382249,0.2753664,-2.336444,-0.47465357,-3.445768,-0.048886158,-0.3817684,0,0
0.07129072,-0.95520276,-1.0813619,0.8247128,-0.32299024,-3.1755335,-1.1036485,-1.756421,0,0
0.26752767,-0.07973763,-0.9658643,-0.8855215,-0.2806518,0.21269244,-1.6972476,-3.418692,0,0
0.10161763,0.49559876,0.5908933,-1.8049512,-0.5304976,0.52553475,-3.1934266,-0.8843934,0,0
-2.200447,-0.19544896,0.18345565,1.748017,0.36274657,-2.3218927,-2.9898477,-0.2427903,0,0
0.17291395,-0.34938067,-1.6556151,1.362165,-0.61651754,-2.1951456,-2.5889952,-3.5519843,0,0
-1.6051393,-0.18398465,-0.05707631,-1.5241604,-0.5367764,-3.2792056,-1.7648649,-1.1354645,0,0
0.13704547,-0.48824704,-0.99848354,-2.5099235,-0.39109576,-2.5850983,0.3453338,-1.6114968,0,0
-1.1063427,0.13270412,-0.8693374,-0.4896853,-0.15179215,-3.677449,-1.8626711,-1.3809108,0,0
-1.1889099,-0.65109646,0.057669364,-1.8627194,-0.20978092,2.7493641,-0.2583277,-0.36162373,0,0
0.15847749,-0.8519309,-0.20964071,-2.3386943,-0.5111199,-1.8814042,0.019495673,-1.1507891,0,0
0.22472319,-0.17164311,-0.81975484,-1.8466138,-1.1438267,2.7136264,0.05657461,-2.5051441,0,0
0.11990428,-0.8555645,-1.2669977,-1.6733125,-0.4015146,-3.1975863,-0.37787756,-0.4128466,0,0
0.1674675,-0.13309427,-0.26920876,-2.2485,-0.41244075,-2.6134322,-1.7181925,-2.116871,0,0
0.2535081,-0.45479664,0.2348176,1.6579766,0.27590927,-0.9502613,-2.5755234,-3.6151996,0,0
-2.0881371,-0.3669988,-0.47481343,-1.1483845,-0.25834364,-1.1549163,-0.77284557,-0.9893347,0,0
0.356623,-0.80253214,-0.96979725,-2.4187489,-0.76864827,-1.2155677,-1.6318376,-0.30685255,0,0
0.13697366,-0.2169556,-1.5330296,0.430168,-0.3559101,-1.7727797,-0.86211544,-2.7396922,0,0
1.0839531,-0.3023885,-0.54027104,-1.6164457,-0.11927917,-3.2940028,-0.7852188,-0.93244207,0,0
-2.825185,-1.3753436,-1.3274305,1.2684191,-0.603819,-3.2549133,-1.527383,-1.8990443,0,0
-1.8878075,-0.16804676,-0.7343168,-1.7617679,-0.24320382,-2.7549863,-1.4402732,-1.967476,0,0
0.53379923,-0.7300787,-1.029799,-1.7040104,-1.1094822,-2.5858588,-1.4904443,-1.2826253,0,0
0.13866311,-0.6068368,-0.26877084,2.145861,-0.41214728,-3.3578882,-3.7229466,-2.5773675,0,0
0.1932086,-0.97500205,0.49678642,-2.578138,-0.6013047,-2.2925847,-1.2512715,-2.0322738,0,0
-2.2940285,-0.63605523,-0.31603557,-0.9846662,-0.39248535,-2.3427718,-0.98304474,-0.6564771,0,0
0.1771582,-0.3590405,-1.3013154,-1.3821881,0.118222706,-2.4186177,-0.80303884,-1.5921037,0,0
-2.0790863,-0.95461977,-1.042064,0.16018187,-0.18807821,-3.5992815,-0.8144484,-0.8197369,0,0
-1.9958764,-0.26099283,-0.6742096,-0.62597346,-0.49919996,-1.5490217,-2.6254284,-2.754948,0,0
-1.684565,-0.21484274,-0.24460937,-1.4038284,-0.6589102,-2.916968,-0.46497977,-0.90048945,0,0
0.56365967,-0.48038238,-0.85196334,-2.4202666,-0.8460384,-3.2371976,-0.8120103,-1.4290463,0,0
-1.4078451,0.63968885,-0.8838177,-1.8282627,0.24877909,-1.747447,-0.9056518,-2.9583516,0,0
0.21863487,-0.063746095,-0.09820942,-1.1583011,-0.06295113,-2.0954638,-4.0402646,-2.0268402,0,0
0.4431707,-0.9469798,-2.0540407,2.346314,-0.91392237,-2.7822316,-0.75476205,-2.5975883,0,0
0.22203703,-0.4919012,0.4326062,-1.2565181,-0.638602,0.12065394,-0.6687547,-1.2299638,0,0
-2.4386787,-0.015409119,0.024455082,-1.7407854,0.24195014,-1.8392156,-1.284648,-2.3998044,0,0
0.17072698,-0.6345014,-0.16038854,4.6582103,-0.49398246,-0.73644274,2.1346183,-0.2892708,1,1
-2.0369804,0.8925722,-0.19037172,-1.9769175,-0.3832658,-0.99514997,-1.3632103,-2.0160875,0,0
-2.1907904,-0.21066183,-0.58496994,-1.4069623,0.0063092243,-2.1490028,-0.48178908,-2.1215432,0,0
-2.1355555,0.5441751,0.07785258,-0.881317,-0.17812046,-0.8579098,-1.7439835,-2.03949,0,0
0.24639522,-0.16592382,-0.0506085,-2.92353,-0.20185976,0.039063923,0.5479956,-1.6630793,0,0
0.22427265,-0.44910076,-0.37318516,-1.1894437,0.10959979,-0.73739725,-0.24607408,-1.5666037,0,0
0.13114274,-0.5296157,-0.69265693,-2.1364503,-0.8400802,-1.3268689,-2.3273067,-0.7116673,0,0
0.32781002,-0.32379586,1.2973506,1.3834189,-0.22926423,0.911971,-1.6130593,0.25806537,0,1
0.19652767,0.49931252,-0.39877754,0.7969883,0.5607227,-0.9390794,1.60592,-1.3381767,0,1
0.25771692,-0.09958775,-1.3485705,0.564968,0.09078683,-0.5471762,-0.6182118,-4.594494,0,0
0.13165875,-0.29661524,-1.2229164,-1.7796144,-0.24715543,-2.888356,-0.59603554,-1.425326,0,0
0.059041798,-0.46698812,0.26526436,1.5068841,-0.35927567,-3.2641711,-3.778401,-2.3230636,0,0
0.20989376,-0.9774097,-0.82471824,-1.3448653,-0.34049207,-0.98154783,-1.0549192,0.16133888,0,0
0.18326147,-0.52694625,0.08529064,-1.7304295,-0.22623603,-1.4422779,1.0375992,-2.1021395,0,0
-1.6533512,-0.5814993,0.36137038,-1.4990255,-0.5584148,-0.40501797,0.51876724,-1.8484808,0,0
-3.1668255,-0.10216425,-0.93026084,-0.9584055,-0.23205379,2.4146621,-1.7325528,-1.3406177,0,0
0.113671064,-0.154139,0.50468856,-1.7635185,-0.5024446,-2.7422493,-3.9065018,-2.7625854,0,0
0.22600704,0.5365532,-0.92256904,-2.5160005,-0.48366222,-1.070051,-1.1069438,-0.57360256,0,0
-1.9486545,-0.42244133,-0.28306255,2.1891897,0.1063685,-1.4824667,-2.6326494,-2.3560853,0,0
-2.3947985,-0.40910375,-1.2822541,0.32524636,0.07084929,-1.6543778,-2.1607,-3.5808158,0,0
0.1345278,-0.31961662,-0.6771426,-1.6657659,-0.15886171,-2.8058925,-0.23461606,-1.2407594,0,0
-1.1051365,-0.22175549,0.14280993,-1.685911,-0.65682304,-3.9012847,-0.8542141,-1.0392375,0,0
0.15118705,-0.38635185,-0.057392724,-2.2038467,0.09826018,-2.3312833,-1.9475405,-2.7431045,0,0
0.17714109,-0.3096675,-0.17998415,-0.18227787,-0.46600655,-3.5110023,-3.653077,-1.06982,0,0
0.45272988,-0.9692736,-1.1828758,0.8625527,-0.46143395,-4.0864053,-0.8828806,-2.269549,0,0
0.08680659,0.048696816,-0.9350774,-2.5392377,-0.9557143,-3.8063068,-0.99770236,-1.4705025,0,0
-2.177505,-0.5207553,-0.7579601,-1.543741,-0.34063628,-2.5054555,-0.27915803,-0.8227508,0,0
0.11873736,-0.08796163,-0.42221093,-1.2997448,-0.49480706,-3.282022,-1.1169854,-0.7292475,0,0
0.11642793,-0.43091464,-0.93893564,-1.6807951,-0.6336562,-1.5992073,-2.604298,-1.2575256,0,0
-2.535625,-0.8676104,-0.8494193,1.9547681,-0.13708138,-1.9841933,-2.948275,-2.1065173,0,0
-1.8959624,-0.41719425,-0.6031722,-1.4893321,-0.696739,-2.3362937,-0.9425118,-0.99377406,0,0
0.35097045,-0.25751066,-0.9356186,-2.0227869,-1.4312456,3.223998,-1.0710305,-1.7186086,0,0
0.1344378,-1.0688177,-0.78173983,-1.8398043,-0.3461715,-3.4784956,-0.5783322,-0.9746051,0,0
-2.2740355,-0.12589198,-0.80415565,-1.7687262,-0.24107534,-0.6664313,-0.4741476,-2.9385993,0,0
0.00739134,-0.5288356,-0.7621331,-1.3130912,-0.52802867,-3.125182,-2.3890235,-1.2261814,0,0
0.26328948,-0.11731203,-1.5626786,2.1569908,-0.08260046,-0.77099127,-1.6417954,-3.1829042,0,0
0.13381155,-0.70529455,-0.81865007,-1.6695349,-0.3656412,-3.4343846,-0.8870517,-1.6616753,0,0
0.11929288,-0.2349271,-0.029493472,-1.7723955,-0.60799956,-2.3656628,-1.2870256,-1.3267137,0,0
-2.9035957,-0.9198702,-0.38009208,1.5905408,-0.0048467396,-2.4466252,-1.5564543,-2.338421,0,0
0.25010225,0.009086537,0.3097474,1.0011752,0.06873095,-1.8193779,-1.2549865,-1.3277255,0,0
0.09655845,-0.42591846,-0.21141048,-2.3565156,-0.7960306,-0.94943935,0.20277011,-1.1569091,0,0
0.17491542,-0.0868331,-0.08506786,-3.2536,-0.19741665,-0.87823653,0.02086972,-1.0854461,0,0
0.017565513,-0.8185428,-1.218569,0.99104005,-0.611362,-3.3511603,-2.0385945,-3.145648,0,0
-1.2537582,0.3086061,-0.42183304,-2.8329005,-0.43041706,-1.6135309,1.3235524,-2.2370136,0,0
0.31300387,-0.6378916,-1.0217111,0.0032430706,-0.58353406,-2.9319217,-1.7969755,-3.0623507,0,0
0.07785172,-0.66836286,-0.84050053,-4.236062,-1.1053637,-1.771035,0.24033906,-1.5991997,0,0
-2.7332997,0.05251467,-0.6427725,-1.6914825,-0.100308135,-0.42266926,-0.7425901,-2.957899,0,0
0.12548685,-0.1344648,-1.4795787,-1.4181272,-0.5259702,-2.5103598,-1.5193881,-1.5815195,0,0
0.07124126,0.12009773,-0.2872049,-1.6673394,-0.6032846,-4.299412,-2.1131585,-1.3483709,0,0
0.25548366,0.73615706,-0.63620764,-0.55968434,-0.16745512,-1.0828981,0.51132053,-2.7333825,0,0
-2.2044096,-0.9971525,-1.8402709,-1.0574998,-0.22733302,-0.80517983,-1.2491822,-3.4351926,0,0
0.3652154,-0.08120052,-0.124003105,2.956855,-0.091487385,-0.54418546,-0.79985416,-1.5533358,0,1
-1.7625608,-0.8285171,-0.62900805,-1.7097095,-1.1027163,-1.0200889,-3.1752706,-1.5517273,0,0
-1.9727554,-0.73839265,-2.1013637,-1.424526,0.11101419,-1.9103045,-0.3348907,-2.9965868,0,0
-1.3073434,0.0022834055,-0.3301484,-1.9014173,-0.8493753,-1.6969898,-3.1557841,-3.285437,0,0
0.09345321,-0.613444,-0.6068722,-2.835898,-0.38540164,-0.38290235,-0.89341545,-1.4069376,0,0
1.0632596,-0.3376878,0.17433137,-1.5340157,-0.09292149,-2.8944695,-1.8163965,-0.8010724,0,0
0.056324594,-0.5820717,-1.3836869,0.6677088,0.12880805,1.8725883,-1.0401518,-1.5359617,0,0
-1.6052449,-0.20343201,-0.6396529,-1.371661,-0.1738163,-3.5719957,-0.71022105,-1.498797,0,0
0.1303122,-1.0980229,0.39374807,-3.1508052,-0.63202405,-1.4074886,-0.05688145,-1.8739446,0,0
0.7494522,0.08380012,0.18130581,-1.6782598,-0.35825443,-1.2629032,-2.017564,-1.0144141,0,0
-0.8123219,-0.37498555,-0.96208656,-1.9430097,-0.51669693,-2.0504782,-1.1907805,-0.57724476,0,0
0.17022939,-1.2239368,-0.7354527,-2.010769,-0.1404534,-0.2690227,-1.0564041,-0.8105779,0,0
0.18673138,-0.007382946,-0.8743774,-3.0554552,-0.6177596,-3.0758655,-1.6461904,-0.9533056,0,0
-2.976064,-0.87844104,-0.6788604,1.4073493,0.0088633895,-1.8981094,-2.549967,-1.2079909,0,0
0.18323933,0.69775045,-0.53097796,-1.9711485,-0.08640392,-3.1820204,-0.8536595,-0.31508064,0,0
0.21417248,-0.2525299,-0.8112908,-1.5014281,-0.43192753,-0.12632637,0.12337431,-0.7936761,0,0
0.688105,-0.8357099,-1.8655448,0.74837476,0.13139874,-2.3266199,-0.71461105,-4.315436,0,0
-1.106755,-0.5529089,-0.20911983,-1.5832013,-1.0623693,-3.3854918,-2.966358,-1.7149489,0,0
0.09954515,-0.2692949,-1.8340849,0.7233435,-0.05088495,-1.7202877,-1.6905389,-1.7397758,0,0
0.1372229,-0.15463425,0.311451,-2.1761806,-0.53662944,-2.8501873,-2.23516,-1.8867456,0,0
-1.2875634,-0.3873402,-0.4171415,-1.3712863,-0.41693842,-3.8428864,-3.07694,-1.4508156,0,0
-1.9304705,-0.9077957,-0.024253195,-1.253148,-0.52991784,-1.0783997,-3.149001,-1.489718,0,0
-2.053752,-0.7163124,-1.1063166,-1.9210212,-0.23725592,-1.096211,-0.6967315,-1.2033557,0,0
0.12770271,0.1222231,-1.1582927,-2.5232673,-0.6578068,-1.7831948,-0.97616875,-1.4624004,0,0
-1.8670331,0.66652834,0.49543685,-1.4908096,-0.52267045,-1.2895243,-1.3864385,-1.1487439,0,0
-1.777329,-0.750481,-0.43397355,-1.4927251,-0.2980964,-2.663598,-0.79296947,-0.77316654,0,0
0.17061372,-0.18944253,-0.62766063,-1.4321578,-0.40977007,-1.4095024,-0.99090135,-0.88392466,0,0
0.23825374,-0.8635729,-1.1773698,0.8085898,-0.47254536,-4.2554584,-1.0565139,-2.1539822,0,0
0.16520962,0.08518846,-1.0170442,-2.7589173,-0.24578099,-2.8245368,-0.4076305,-0.3786965,0,0
0.14017189,-0.6789214,-1.2858853,-2.409334,-0.39589596,2.49461,-1.3440024,-3.5821614,0,0
0.7678829,-0.40906876,-0.5336728,-0.9846651,-0.6101331,-0.6075163,-0.6749414,-1.2189072,0,0
0.11318018,-0.14841516,-0.8112385,-2.6403785,-0.44363886,-0.045154307,-1.5618901,-2.3471422,0,0
0.21032171,-0.4853135,-0.5543838,0.4725088,-0.43025118,2.8902175,-1.6324934,-3.2903852,0,0
-0.017936844,-0.297601,-0.54323083,-1.7977693,-0.38477078,-2.8312278,-2.6438203,-1.3360049,0,0
0.09600102,-0.20770727,-0.27201235,-1.5530096,-0.2952214,-3.183468,-2.4044323,-1.0704247,0,0
0.07441232,-0.8437982,-0.60094714,-2.0470684,-0.17586035,-2.9627583,-0.89945483,-1.3019515,0,0
0.5009166,-0.11912058,-0.45405206,-0.48822436,-0.6434985,-1.9838964,-2.0992591,-1.2804768,0,0
0.23053399,-1.6428382,-0.40473688,-2.3478854,-0.7069262,1.6831084,-0.5055644,-2.1279976,0,0
0.13498262,-0.082080215,-0.35054553,-2.158473,-0.32255018,-1.3902665,-3.338698,-3.3846383,0,0
-0.91305923,1.0022582,0.27438116,4.78639,0.26430795,-1.1254797,3.141076,-0.7228726,1,1
0.41500786,-0.5201312,0.45592728,2.1430655,0.4151202,-0.89203256,-0.8361318,-3.272508,0,0
0.14152122,-0.71320844,-1.138703,-2.3460362,-0.69570607,-3.017748,-0.8636329,-1.1026891,0,0
0.30937064,-0.33451787,0.1396294,-3.0335627,-0.65148205,-2.1240833,-0.8358238,-1.0739373,0,0
-1.5764359,0.41287458,-0.34065574,-1.7128546,-0.56551206,-2.9162765,-0.70739836,-0.16473253,0,0
0.58566713,-0.59525627,-1.0515175,-2.0528052,-1.0531037,-4.0418243,-1.7758622,-1.3104796,0,0
-1.7456808,-0.5228081,-1.1737183,-1.4303457,-0.49225956,-2.0606322,-1.6396967,-3.2269435,0,0
0.20009242,-0.31203955,-0.99852145,-1.3875179,-0.4036311,-1.9395103,-1.0774037,-3.2787173,0,0
0.077309236,0.17529118,-2.2259068,2.1363945,-0.28742048,-2.6724641,-1.4471332,-2.3154457,0,0
0.8663003,-0.44300786,-0.8676984,-0.00013646041,-0.54052275,-1.9544455,-1.1597342,-0.45423794,0,0
0.09144872,-0.35389137,-0.79337966,-0.5393027,-0.51996166,-1.5488893,-0.29179943,-1.3783407,0,0
-1.4172717,-0.42760313,-0.58338493,0.5058774,1.8972294,-1.403501,-2.4659474,8.705056,1,1
-1.2940657,0.70036346,0.50590926,-0.073755816,0.26587492,3.7599168,-1.2547698,-0.32278702,0,1
0.10885653,-0.45229757,-0.5742406,-2.3220718,-0.31725317,0.5978677,-0.39955875,-2.0560353,0,0
0.15802713,-0.006113967,-0.6694481,-2.3556747,-0.17098165,-2.9782577,-1.5690998,-1.159602,0,0
-2.1705022,-0.71183085,-1.4946548,-0.45406243,-0.28415325,-3.423069,-0.93379045,-1.7163718,0,0
0.6050687,0.24282679,-0.3890749,-1.6883643,-0.44818807,-2.8749323,-0.6925204,-1.2539375,0,0
0.15143499,-1.0339434,-0.8187441,2.0562305,0.15968913,-1.8688539,-2.5176277,-1.484402,0,0
0.14381284,0.03993563,-1.2705978,-2.0119305,-0.32041273,-2.5442412,-1.3189372,-3.251477,0,0
-2.2043386,-0.102969095,-0.2729686,-1.3727641,-0.31621057,-2.4748328,-1.9433323,-3.209752,0,0
-2.6227782,-0.8853013,-1.8477929,0.82432705,-0.9007122,-2.1394222,-1.7317257,-2.7561169,0,0
0.0048669213,-0.1857445,-0.013632527,-2.5238948,-0.6286712,-3.0969825,-0.8336494,-1.6338717,0,0
0.16716823,-0.07993697,-0.73423266,-0.31639588,-0.084434494,-0.9854034,-1.6504103,-2.717941,0,0
0.12889501,-0.20303945,-0.74962306,-1.7730587,-0.88871324,-3.401047,-2.0965552,-1.3658174,0,0
-3.1531816,-0.9250914,-0.46112493,1.8599204,-0.6255123,-3.7701776,-1.6453542,-1.3926427,0,0
-1.4708707,0.33440596,-0.3592352,2.9758003,0.27955058,-1.2102221,1.7114998,-1.0634724,0,1
0.10807269,-0.73796976,-1.1997207,-2.6935792,-0.2034544,-2.3946283,-1.1958898,-1.0189606,0,0
0.118167005,-0.69653296,-1.3622246,-1.4004774,-0.4587285,-2.4680037,-1.7940575,-3.476628,0,0
0.24237879,0.26431212,-0.3307094,-1.8758572,-0.22825937,-1.4483908,-0.9066141,-2.3507345,0,0
-1.4258748,-0.5808007,-0.2540328,-1.7741961,-0.51675236,-2.4194064,-1.4475124,-0.8608904,0,0
0.14829151,-0.2426214,-1.7877502,0.19352224,-0.40589646,-1.4331906,-0.15524201,-1.3792164,0,0
-1.3881882,-0.61499953,0.05187912,-3.364327,-0.99673116,-1.9273206,0.44595468,-0.6651859,0,0
-2.2009034,-0.40714705,-1.1341028,-0.91587484,-0.50636363,-1.9221781,-0.85508734,2.1411052,0,0
-2.0154083,0.7117453,0.17331208,-0.18019958,-0.08288637,-1.7866174,-1.4223955,-1.5564398,0,0
0.1180997,-0.547024,-1.4540246,-1.1657493,-0.47543555,-2.3961015,-1.2551137,-3.562452,0,0
0.21169804,0.21888772,-1.142863,-0.7901783,-0.20524096,-1.4813211,-0.21938613,-3.00499,0,0
-1.7701257,-0.3201234,-0.3156888,0.17319636,-0.20533511,3.5219448,-0.97333443,-2.6840725,0,0
0.21918477,0.21533363,-0.35674456,-1.5810215,-0.5483961,-1.8446602,-1.9191985,-3.1821854,0,0
0.31285456,-0.20183994,-0.17226152,-0.60373384,0.35496572,4.284998,-0.6573767,1.0885996,0,1
0.21449083,-0.98681945,-1.8671911,-0.45186007,-0.09846813,-0.93648624,-1.476635,-2.7789054,0,0
0.25771567,-0.17429185,-0.057949703,-0.94104934,-0.050052825,-1.6015663,-0.22514655,-2.3329425,0,0
0.07298191,-0.918662,-0.76760304,-3.8085902,-0.91288215,-1.8000813,0.23808025,-1.7825559,0,0
0.20293929,0.020758472,0.47572523,1.6452725,0.09132579,-1.5665855,0.008425791,-1.1651444,0,0
-2.8225522,-0.23831482,0.10538396,0.9627511,-0.19915919,0.18256284,-3.636398,-2.1297526,0,0
0.14418888,-0.68564665,-0.6852827,-0.5990699,-0.24372989,-1.5088061,-1.3934371,-3.136024,0,0
0.05422623,-0.113669135,0.25534633,-4.0295897,-0.8767779,-2.9167955,0.14728032,-1.5496825,0,0
0.52312773,-0.08103206,-0.73583233,-1.728784,-1.3115897,3.3590732,-3.5609596,-2.9868507,0,0
0.3493343,-0.09211851,0.34011862,2.0464714,1.6236967,1.6379402,-1.1984782,2.2052512,1,1
0.063630626,-0.5563014,-0.6348398,-1.9981464,-0.0830215,-3.5400102,-0.9786931,-1.6863875,0,0
0.26450062,0.048396867,-0.2319572,1.4408844,0.16773838,-3.0873475,-1.4047886,-1.6112316,0,0
-1.8396426,0.69821334,-0.46725997,4.390704,-0.46127057,-0.57142025,3.5944183,-0.6949764,1,1
0.16157445,-0.4162392,-0.49038622,-1.6004088,-0.3454207,-1.0179565,-0.9644581,-1.1427221,0,0
-2.5195234,-0.26560587,0.48880816,0.4192048,-0.09304292,-3.6549358,-0.80511576,-1.18199,0,0
-0.06899633,-0.6569609,-1.0090815,-2.4664485,-1.1478789,-4.1146836,-1.2634735,-1.7237408,0,0
-1.5377686,-0.21845505,0.0043695895,-1.7247177,-0.8525619,-2.7005978,-1.3045559,-1.4698464,0,0
0.11252958,-0.40428796,-0.67110246,-1.5421988,-0.6326943,-3.1971803,-2.0727377,-1.0378215,0,0
0.07920284,0.027179899,-0.15149994,-1.8468097,-0.6776674,-3.604227,-3.1874225,-1.0096623,0,0
0.33291233,-0.5797792,0.2982082,-2.0960011,-0.34269133,-2.4032977,-1.1468471,-1.2097988,0,0
-1.9853072,-0.8528214,-1.155081,-1.8571947,-0.5953308,2.6117132,-1.7051964,-3.8146503,0,0
0.22897217,-0.44024006,-2.3090472,2.988385,0.7949598,-1.9204509,-0.54937136,0.05960188,0,0
-1.6298747,-1.0230423,-0.9165259,-0.84402514,-0.43473372,-2.9809358,-1.8593844,-0.43251482,0,0
-2.0366325,-1.084134,-0.88273275,-1.516142,-1.0151882,-3.1338868,-0.40829223,-1.579864,0,0
0.13988,-0.67655224,-1.1709735,-1.8463475,-0.37224087,2.709914,-2.8903813,-3.150527,0,0
0.121265985,-0.46785867,-0.776791,-1.7470491,-0.7070073,-1.3793318,-3.0279062,-0.5599786,0,0
-1.3610661,-0.5602024,-1.2654794,-1.7193761,-0.37904027,-1.2190605,-1.199962,-0.4866899,0,0
-2.2582088,-1.279305,-1.1991572,1.944876,-0.39655748,-2.9705179,-3.0949006,-1.7703165,0,0
0.19889429,-0.056437735,-1.1677122,-2.1860058,-0.036753777,-2.0348568,-1.7890754,-2.9188488,0,0
-2.8057103,-0.065351516,-0.30552432,0.4786371,0.53907835,-2.0806618,-0.73962563,-1.4471992,0,0
-1.2885364,0.4497935,-0.4023271,-1.3310024,-0.17304094,-1.7249855,-2.5712073,0.09660019,0,0
0.65268564,-0.03214667,-0.17344064,0.64086825,0.47730604,-1.1641012,-3.5038984,-1.5422271,0,0
-2.844642,-0.5138248,-1.570626,1.6349009,-0.13289139,-0.6953379,-2.587504,-2.6243315,0,0
